playerId,tid,tp,mins,g,ga,oaa,pae,pw,ps,s,ec,og,gc,yc,syc,rc,tsa,wc,br,pla,pc,pid,avg,Temporada,Jornada
1489,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1529,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1528,5,0,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,7,0,3,0.0,2023,11
1531,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1536,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1626,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1658,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1673,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1674,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1682,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1694,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1688,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
179,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
200,9,0,30,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,5,0,4,0.0,2023,11
334,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
813,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
812,162,0,81,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,3,13,0,4,0.0,2023,11
715,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
882,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
995,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1183,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1187,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1447,28,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0.0,2023,11
1488,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1505,4,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,4,0.0,2023,11
1509,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1560,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1625,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1684,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1686,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1698,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1687,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1358,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1361,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1672,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1656,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1652,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1024,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1665,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1099,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1050,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1716,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1552,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1651,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1595,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1661,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1459,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
973,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
863,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1719,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1718,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1244,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1227,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
236,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
187,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
897,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1337,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
193,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1667,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1753,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1744,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1729,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1728,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1749,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1734,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1745,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1736,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1726,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1743,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1750,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1747,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1724,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1761,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
268,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1739,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1738,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1760,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1741,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1755,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1763,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1765,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1730,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1725,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1735,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1742,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1740,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1766,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1732,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1762,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1737,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1751,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1727,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1752,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1764,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1733,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1746,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1767,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1770,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1771,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1772,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1783,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1777,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1778,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1775,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1010,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1773,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1774,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
160,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1776,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1784,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1788,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1794,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1795,162,0,74,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,3,0,3,0.0,2023,11
1792,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
924,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1796,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
642,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1090,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
136,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1214,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1628,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2023,11
1800,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1801,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2023,11
1799,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1804,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1805,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1806,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1808,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1356,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1810,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1809,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
1811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1362,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2023,11
1813,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1210,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2023,11
1814,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2023,11
644,13,-1,90,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,6,18,0,1,-1.0,2023,11
365,21,-1,90,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,7,12,0,2,-1.0,2023,11
1497,21,-1,45,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,3,10,0,2,-1.0,2023,11
816,162,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-1.0,2023,11
1022,20,-1,58,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,10,0,3,-1.0,2023,11
1569,1,-2,90,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,3,20,0,2,-2.0,2023,11
356,20,18,90,1,1,3,2,0,0,0,0,0,3,0,0,0,1,4,8,14,0,4,18.0,2023,12
939,4,16,90,1,0,0,0,0,0,0,6,0,0,0,0,0,2,1,5,16,0,2,16.0,2023,12
1091,21,16,89,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,5,5,0,2,16.0,2023,12
1701,28,15,85,1,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,4,15.0,2023,12
978,5,14,90,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,7,11,0,2,14.0,2023,12
766,3,14,86,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,9,14,0,3,14.0,2023,12
1308,18,14,89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,16,0,3,14.0,2023,12
93,4,13,90,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,7,0,1,13.0,2023,12
1709,6,13,90,1,0,0,0,0,0,0,10,0,1,0,0,0,1,0,4,5,0,2,13.0,2023,12
1708,4,13,90,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,12,0,3,13.0,2023,12
184,9,11,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,10,11,0,1,11.0,2023,12
566,4,11,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,6,0,2,11.0,2023,12
159,6,11,69,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,2,11,0,4,11.0,2023,12
1318,3,11,76,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,7,21,0,4,11.0,2023,12
1593,5,11,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,0,4,11.0,2023,12
1542,14,10,90,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,3,0,2,10.0,2023,12
238,5,10,87,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,6,16,0,3,10.0,2023,12
243,15,10,90,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,11,11,0,3,10.0,2023,12
1070,3,10,76,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,15,0,3,10.0,2023,12
1624,31,10,90,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,20,0,3,10.0,2023,12
91,3,10,86,1,0,0,0,0,0,0,2,0,0,0,0,0,3,1,3,12,0,4,10.0,2023,12
1797,9,10,86,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,6,21,0,4,10.0,2023,12
988,21,9,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,9,0,1,9.0,2023,12
302,18,9,90,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,10,13,0,2,9.0,2023,12
1710,18,9,89,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,7,0,2,9.0,2023,12
1452,28,9,90,1,0,0,1,0,0,0,2,0,2,0,0,0,1,0,12,15,0,3,9.0,2023,12
1619,31,9,63,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0,3,9.0,2023,12
942,13,9,90,2,0,0,0,0,0,0,0,0,4,1,0,0,2,1,3,8,0,4,9.0,2023,12
1193,5,9,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,8,0,4,9.0,2023,12
1329,9,9,89,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,0,4,9.0,2023,12
1305,5,9,90,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,8,21,0,2,9.0,2023,12
1793,6,9,90,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,13,12,0,1,9.0,2023,12
1046,14,8,90,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,7,20,0,1,8.0,2023,12
905,5,8,90,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,6,0,1,8.0,2023,12
1255,18,8,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,9,0,1,8.0,2023,12
231,15,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,0,2,8.0,2023,12
284,17,8,90,0,0,1,3,0,0,0,4,0,1,0,0,0,0,2,8,20,0,2,8.0,2023,12
1157,15,8,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,7,0,2,8.0,2023,12
1218,4,8,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,13,0,2,8.0,2023,12
1269,15,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,0,2,8.0,2023,12
1295,5,8,90,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,9,6,0,2,8.0,2023,12
1690,16,8,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7,0,2,8.0,2023,12
197,9,8,90,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,6,10,0,3,8.0,2023,12
246,15,8,18,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,8.0,2023,12
270,21,8,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,15,0,3,8.0,2023,12
1103,14,8,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,9,5,0,3,8.0,2023,12
1414,1,8,71,0,0,1,1,0,0,0,3,0,0,1,0,0,1,0,7,9,0,3,8.0,2023,12
1678,15,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,0,3,8.0,2023,12
1486,2,8,90,1,0,0,0,0,0,0,1,0,2,0,0,0,2,2,3,4,0,4,8.0,2023,12
1165,9,8,90,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,6,12,0,2,8.0,2023,12
75,4,8,90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,7,0,2,8.0,2023,12
1801,31,8,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0,3,8.0,2023,12
274,16,7,90,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,8,6,0,1,7.0,2023,12
947,162,7,90,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,10,9,0,1,7.0,2023,12
742,18,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,15,27,0,2,7.0,2023,12
1200,13,7,90,0,1,1,2,0,0,0,1,0,4,0,0,0,0,0,12,13,0,2,7.0,2023,12
1208,14,7,90,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,4,5,0,2,7.0,2023,12
1251,9,7,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,16,0,2,7.0,2023,12
1265,21,7,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,2,7.0,2023,12
1022,20,7,90,0,0,0,6,0,0,0,0,0,3,0,0,0,0,2,5,28,0,3,7.0,2023,12
666,2,7,60,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2,10,0,4,7.0,2023,12
1155,21,7,68,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,7,0,4,7.0,2023,12
1289,20,7,90,1,0,0,0,0,0,0,2,0,3,0,0,0,2,1,2,11,0,4,7.0,2023,12
1577,28,7,20,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,0,4,7.0,2023,12
1712,15,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,7.0,2023,12
1106,28,7,85,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,3,0,3,7.0,2023,12
1621,31,6,90,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,7,9,0,1,6.0,2023,12
1645,10,6,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,13,0,1,6.0,2023,12
78,6,6,90,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,7,11,0,2,6.0,2023,12
257,21,6,83,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,10,0,2,6.0,2023,12
801,14,6,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,17,0,2,6.0,2023,12
1345,9,6,90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,12,16,0,2,6.0,2023,12
1474,15,6,90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,9,0,2,6.0,2023,12
1627,31,6,90,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,4,3,0,2,6.0,2023,12
1707,31,6,90,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,8,6,0,2,6.0,2023,12
240,15,6,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,12,0,3,6.0,2023,12
581,21,6,83,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,5,20,0,3,6.0,2023,12
701,16,6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,16,0,3,6.0,2023,12
775,5,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,6.0,2023,12
996,20,6,90,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,8,10,0,3,6.0,2023,12
1169,2,6,90,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,3,13,0,3,6.0,2023,12
1197,16,6,90,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,2,19,0,3,6.0,2023,12
1246,21,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,3,6.0,2023,12
1300,15,6,85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,12,0,3,6.0,2023,12
1528,5,6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,6.0,2023,12
1609,18,6,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,8,10,0,3,6.0,2023,12
1683,31,6,90,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,10,10,0,3,6.0,2023,12
1697,1,6,90,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,8,5,0,3,6.0,2023,12
247,15,6,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,31,0,4,6.0,2023,12
222,162,6,75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,4,6.0,2023,12
415,17,6,20,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,4,6.0,2023,12
1191,18,6,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,4,6.0,2023,12
894,21,6,90,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,4,18,0,2,6.0,2023,12
1711,5,6,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,14,0,3,6.0,2023,12
1613,31,6,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,11,0,3,6.0,2023,12
1748,5,6,69,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,7,0,2,6.0,2023,12
